address,tag,balance,txn_count
0x642430E36695EA0a1c3b72E61168c5E797e6b80B,Fake_Phishing1223,0 Ether,4
0x535237Df0F05aDf29fa878EbD0A60222D0625bb7,Fake_Phishing1224,0 Ether,11
0x82b36a7410796a3bd2a0b206abb402b899b0a388,Fake_Phishing1225,0 Ether,1
0x64b212d2fe54db498df6099E5a9AFA8298068f89,Fake_Phishing1226,0.000139 Ether,8
0x692AACA2f88eD1C6dBD3E4040EC12ee296560cC7,Fake_Phishing1227,0.000139 Ether,3
0x438e4bf92d25bced517ec3aa211a8e453e3ad80a,Fake_Phishing1228,0.04171307 Ether,10
0xC8Bda09B2DDd5A3bf9465dDe8D6e0Bc3A19072F7,Fake_Phishing1229,0 Ether,2
0xabc490af011C8E354B7D2112648883fe9E511695,Fake_Phishing123,0.00653748 Ether,22
0x4360325de602B56F9Ec7F9A88Cef909F249d5677,Fake_Phishing1230,0 Ether,0
0x15a99893dc47bfae5B06e9B4c8941AACa60f8aF5,Fake_Phishing1231,0.00516051 Ether,15
0x07cfB04588154b06E3958b5d70408244102014D5,Fake_Phishing1232,0 Ether,15
0x875c9a271EaB0dAF1F78d061879784a24c044b2E,Fake_Phishing1233,0 Ether,2
0xBf471Cc7379bEfe3612Cec5B6f24344415da4F24,Fake_Phishing1234,0.00691279 Ether,77
0x63cdD7F7f28727E6A5d16418c402073ff48b8E52,Fake_Phishing1235,0 Ether,148
0x1e0a8374a6c63acaaf4c020cce65c30e855b2b71,Fake_Phishing1236,0 Ether,160
0xc91293245b669da19a96cd85d40bb9c203359657,Fake_Phishing1237,0 Ether,2
0x85d642eafb5f15ef54852b57302040ab066ff2c4,Fake_Phishing1238,0 Ether,13
0xf6cE1549A57f39238b47569A4787e25e5D695d22,Fake_Phishing1239,0 Ether,34
0x62ee4a3c690c9660762c52bf1a232365c86c879b,Fake_Phishing124,0 Ether,11
0xD1e12869F076f1fC88CeD475144D372988bD6B97,Fake_Phishing1240,0 Ether,23
0x99947568Fa087B633b0677fe4487873Da4D43318,Fake_Phishing1241,0 Ether,0
0xfF96c1a8Cd66eA0db71908e8c6e47cB39bAEC608,Fake_Phishing1242,0.00003349 Ether,46
0xcdb26199db086d54f7b11e50ca4374b4dd9ce13f,Fake_Phishing1243,0 Ether,260
0x813Bb04B3cF705fD42325f7C552E804A32fbb84d,Fake_Phishing1244,0 Ether,4
0x4a8b69bd663e6967a118456a30a51495bdba704c,Fake_Phishing1245,0.00253194 Ether,92
0xb0D2d2791657ce6CdF48b77A1E10F62E9b4Ee74B,Fake_Phishing1246,0 Ether,6
0x73d6b01f55e81a48155b0174c1f1386f8a6fe0c4,Fake_Phishing1247,0 Ether,8
0x6E8e8Be5B2EC8A60324336d8E2dFCD38f649aCF2,Fake_Phishing1248,0 Ether,40
0xb9cee6fa32eb4d0c8f30e3cd335b72461bd9126e,Fake_Phishing1249,0 Ether,20
0xfc74fb0d5df08ec546a3da18ccc7fbcbe031f5d8,Fake_Phishing125,0.00378114 Ether,1
0x9a4B3419F7e74ffaaC61aa7AE8D345Dc4b8F0758,Fake_Phishing1250,0 Ether,42
0xEDfE1d963b32a89E05Dd0Bc0E8F595b4B9Afb544,Fake_Phishing1251,28.03333315 Ether,13
0x556456a0c6106E8b5Bd0ff08a199Fc7eC500E051,Fake_Phishing1252,33.14785492 Ether,20
0xaaab7c31ab03a15aa60f4df217b351677e5f07dd,Fake_Phishing1253,0 Ether,9
0xBC83D48Dd0cd9c3F47Bab6436DeFeB334B563f4C,Fake_Phishing1254,0.000033 Ether,14
0xd1dc670608c00e8e6378062b48ef5911b068ae3d,Fake_Phishing1255,0.76630678 Ether,26
0x984ac2891fbaf6a10038c25cc1ba20e787416cfe,Fake_Phishing1256,0.01277597 Ether,71
0x2e02B825813F2040632D41dfD00Fabf82Df25Eff,Fake_Phishing1257,0 Ether,36
0x6d0b87b8B8211c0Fcb37bF043c6f3204b593A796,Fake_Phishing1258,0 Ether,0
0x90535c2fbc15e9dcdd95d60dcc1f80321e22ec7b,Fake_Phishing1259,0 Ether,2
0x9aa722c9b6e63325797e1b2f8ff6873e44dd17c1,Fake_Phishing126,0 Ether,3
0x233772b61331E4355c5a3AcB1Ede5f0793eb273a,Fake_Phishing1260,0 Ether,0
0x7b16e9f14cB9Fd74bf254C620996C7f4750AB1b4,Fake_Phishing1261,0 Ether,3
0xf9c8c57fe9eaabc5dfef8a8d03ef308f2a28c91c,Fake_Phishing1262,0 Ether,192
0xb6adacf355031c10b4fd70ee7fb4aca88a7c216d,Fake_Phishing1263,0.00034381 Ether,13
0x8ca61e380ebbebe412b5787a20b6ecdf2ab21997,Fake_Phishing1264,0 Ether,3
0xb733a811edf703701d2403d8196df87306bed6d6,Fake_Phishing1265,0 Ether,9
0x05e85d73eaf6fef228294fdf867abba98552a99f,Fake_Phishing1266,0.02396392 Ether,7
0x997ad34840281d459251abdf9c90d9a8c6a6e01a,Fake_Phishing1267,0 Ether,27
0xeaa4b711e7c025899460b429bef1ff8155ba4c66,Fake_Phishing1268,0 Ether,3
0xfb03e59c83b984da0f6a5575b955541af28ccc65,Fake_Phishing1269,0 Ether,12
0xf0B53B0B187E576Dbf17Ad23037A8a293faaB0DE,Fake_Phishing127,0.000118 Ether,4
0xdb850d7dc1ade8ec00ce4269e732d3aa44286f73,Fake_Phishing1270,0 Ether,11
0x48dcc01a31e38e14f6a63846e371c6e9cb0c3f3a,Fake_Phishing1271,0 Ether,2
0x9849424a2f3516b70b56d70330c45c25dccb2c02,Fake_Phishing1272,0 Ether,20
0x839db3994bef8842c0809ab84996ba839fcac11e,Fake_Phishing1273,0 Ether,29
0x2c1df1d2b053e2bf89bb5251af392bc962326e51,Fake_Phishing1274,0 Ether,0
0x4dad23689bef624af5d1757a56135901c915fcfd,Fake_Phishing1275,0 Ether,17
0x4a8264933388e0f526fee7b5e2b8a9ad74d1a11c,Fake_Phishing1276,0 Ether,3
0xe3bbcdf129da8cf2b4e9c4950e343a693e9229cc,Fake_Phishing1277,0.02 Ether,1
0xa8b3c9c2a45d68eb435b5f3ef6712fa50cdbd996,Fake_Phishing1278,0 Ether,34
0x55782237a7e2fb8eb46c22e34f13d3a162286cc0,Fake_Phishing1279,0 Ether,0
0x775bA1603f538F462A287c19EfB77B9A616499E5,Fake_Phishing128,0.003 Ether,1
0xd3684115c5aec3736eb02cd835c53dcc7ad09ff2,Fake_Phishing1280,0 Ether,0
0x5526dc369bbe6b9b2c5e64bb368c1d3ccfa58271,Fake_Phishing1281,0 Ether,2
0x54189eab44661be1b081b4535c050230a787d816,Fake_Phishing1282,0 Ether,69
0x1ec6ecc934ec1ad85bb4b579cfc53807da435a4d,Fake_Phishing1283,0 Ether,4
0xce82f4195c47110978099f86d2b33a8135f71974,Fake_Phishing1284,0 Ether,21
0x4121cc82607ebab3f334e067f37fe2709c403bf6,Fake_Phishing1285,0.01059203 Ether,241
0x297a88c749273f2de6a378a6015dd624d993c671,Fake_Phishing1286,0 Ether,19
0xcd88045ecc901dd6e0beb11381d42c10429042b4,Fake_Phishing1287,0 Ether,0
0x8715e3e9cbe013bf54de58431a078a650b2ece1a,Fake_Phishing1288,0 Ether,15
0x6d0aef62e321cf1afb74a4a305f380d9f5c34c8a,Fake_Phishing1289,0.000123 Ether,30
0xb997fcd0574052a26f68518afcb30fd46ef3f90f,Fake_Phishing129,8.00053502 Ether,7
0x3bd49b98ffcc5f717eed0c9e78a276ae979de6e4,Fake_Phishing1290,0 Ether,7
0x837d87448df3e3cfbe1d613287e2c16d6e8a811c,Fake_Phishing1291,0.009139 Ether,4
0xb6751b16add74242ea28131ae7008f093734e455,Fake_Phishing1292,0.000139 Ether,5
0xada33957e96a59265345c75e9d4151dad5665270,Fake_Phishing1293,0 Ether,6
0x3d3337c3f58d6a09cee493a4111ff8b7df8ad001,Fake_Phishing1294,0 Ether,8
0x4e8f5917a0823a51206b8caee095b0995e8dc943,Fake_Phishing1295,3 wei,8
0x798fb97bda4db2bdb5f75553f5a1ba73a5edcf30,Fake_Phishing1296,0 Ether,9
0x81053c561fd1e5305d05c651fcc2ae7c4ae2cde6,Fake_Phishing1297,0.00006621 Ether,11
0xdf7ded886067e693f50adb227cf5c0421ea351b8,Fake_Phishing1298,0 Ether,0
0x3786db0c02ced8434623b460781dbccd40b608c4,Fake_Phishing1299,0 Ether,0
0x240e125c20a4cC84Bd6E7F8D1FD07Aff4c06D43d,Fake_Phishing13,0.00093948 Ether,5
0x560644F0980300B31DCde7B5F78d0d53e375371F,Fake_Phishing130,0 Ether,23
0x002bf459dc58584d58886169ea0e80f3ca95ffaf,Fake_Phishing1300,0 Ether,4
0xef8e0acf5046d418c681d4b9c181a4332bd46e8a,Fake_Phishing1301,0 Ether,0
0xa2f3fda8cf36b1aba1ca8b006d991d82211c7a38,Fake_Phishing1302,0.01039253 Ether,4
0x7b433d46e875fe540b1ea2d3011113f1b400d3d5,Fake_Phishing1303,0 Ether,3
0x425e0406395243f087100c8f7b67c02217974123,Fake_Phishing1304,0 Ether,4
0x135a24a24e524de187efab379fc655061a67cbd5,Fake_Phishing1305,0 Ether,2
0x9852286460022e5151381361ba4271c7272cf966,Fake_Phishing1306,0 Ether,0
0x7d52327b12afaead317552a1e96bc55eb8e0e52c,Fake_Phishing1307,0 Ether,111
0xddba58ab70a50271bb73de9a2a191bb4f781e0d6,Fake_Phishing1308,0 Ether,0
0xc3cc3230d0c50dc3a3a8cf77f6d6fa0a618bf5d1,Fake_Phishing1309,0 Ether,17
0xEe073AbfCa2CA2b2a15247401A12602E35d5e974,Fake_Phishing131,0 Ether,0
0x5a27a79f5217cad7d95cefcce0ecd18a4c33df84,Fake_Phishing1310,0 Ether,2
0x4684d57d2fe38b7990d6d82760922da0928e4eda,Fake_Phishing1311,0 Ether,11
0x458dea31f89d70ed1923d414e4d4a72e98ad0a4c,Fake_Phishing1312,0 Ether,0
0xcecf09f9b5c6d4d7651cb83ec8522d5879a300b3,Fake_Phishing1313,0 Ether,0
0xe10708068c2c17b1d13ccd2f0b572fb737fc69c4,Fake_Phishing1314,0 Ether,4
0x2a1cbda9f24255ff3489561af72342871c06b7a3,Fake_Phishing1315,0 Ether,3
0x096c39ab4fa36ca74a36fe1f4767ff487762f0aa,Fake_Phishing1316,0 Ether,32
0x718ee443ffdf50b30a5e8226d4ff71e605c5ca7c,Fake_Phishing1317,0 Ether,2
0x821efcb121b9c646dc8d5fb61e9c8ee9c30ba9e4,Fake_Phishing1318,0.000139 Ether,2
0x60e6a89060b325148fe247e9e1c0d090e2764ec2,Fake_Phishing1319,0 Ether,30
0x434e9f6a1ac134fda3e7ceb3fd67c3d9b3518737,Fake_Phishing132,0 Ether,90
0x41adf29532a797e6421da918003e80ec70535dda,Fake_Phishing1320,0.00406179 Ether,393
0x7ea4270d456bc7b3e1c72f8a21a88a90c3d60147,Fake_Phishing1321,0.001189 Ether,9
0x8c34460976e89edde3e2898dc7f23b597d295103,Fake_Phishing1322,0 Ether,9
0x9fe0627303fe40f1631231b4dd016d30c13eafc7,Fake_Phishing1323,0 Ether,17
0xf39f8505c37080998a58bc9bdd946b81d4949004,Fake_Phishing1324,0.004139 Ether,1
0x86a120236c1f595ea53a93736b2e397c27af802e,Fake_Phishing1325,0 Ether,0
0xcac1e876812a36392ac2f58c507e912accc8c1ba,Fake_Phishing1326,0 Ether,22
0xd47a0ce5d41eb793bd7008436082388b6894dc9e,Fake_Phishing1327,0 Ether,5
0x69428858906050e78dbed8e65083d47139766b3f,Fake_Phishing1328,0 Ether,25
0x58dce1959623e1210fe465ca3afa3a05590cc4e7,Fake_Phishing1329,0 Ether,0
0x958007D285C3900212f146770Acb235eF385529C,Fake_Phishing133,0.00993491 Ether,3
0x3d9d797b15dfe68d5010fe9c9e8a1aab1f040932,Fake_Phishing1330,0 Ether,0
0xdd1db171b110fb857311fde3236217894e7e9ab8,Fake_Phishing1331,0.00017231 Ether,3
0x1901d590f5ddbe8d58c69b324c13f884ca1d0b31,Fake_Phishing1332,0.000139 Ether,2
0xe597880cb0591c6fc09e1b2778c26cad34922b82,Fake_Phishing1333,753 wei,5
0x92fa227d01dededae2a50b9da02413c48a872424,Fake_Phishing1334,0 Ether,3
0xbca804d30e8602f3ca47f8c8b3a44f8e03fe1594,Fake_Phishing1335,0 Ether,0
0x7402f8bdea1d05f039c98d78cab0da6740fbbc3f,Fake_Phishing1336,0 Ether,135
0x5a3dee76449fe47158bf6b3b68c629c4ecd2554f,Fake_Phishing1337,0 Ether,0
0xa47879fc57ecd8b52bfe7cf61b9bb41b7ef84efc,Fake_Phishing1338,0 Ether,12
0xf6eb7d25dfb8cd1d8fcb8d1cccab9f6f3e594ea8,Fake_Phishing1339,0 Ether,26
0x8B84AF89c167749d60e2052B0533D8cad1d91722,Fake_Phishing134,0 Ether,2
0xe03c6fdd69e268a00cc93fa282fb3ce82afc8b12,Fake_Phishing1340,0 Ether,18
0x18bff0b35d63b6e19775d3fbbb5a9fa9d7288a74,Fake_Phishing1341,0 Ether,0
0x9baac782ea141718437a825704fc61802993c03a,Fake_Phishing1342,0 Ether,26
0x3389a9cacb4a3fdbe43db14d132b3f1e215a835d,Fake_Phishing1343,0 Ether,8
0x2511a5cf945e1cda14e3210d2a56ea0de1d3e031,Fake_Phishing1344,0 Ether,4
0x27075c2f55bd05c8f7009e8b5a1d3cf131806dd5,Fake_Phishing1345,0 Ether,0
0xa2aec7e1e3c63fa266ca443d37dc88fd35a92d4a,Fake_Phishing1346,0 Ether,0
0x24f7ea54d9cdb021c0788caab3c1796aa8b2c161,Fake_Phishing1347,0 Ether,8
0xb93235c1694814C8C6534cdB14806FbA39f8fC97,Fake_Phishing1348,0 Ether,0
0xcb515d908e72dd0e3793d285f4c8208cf0dd592d,Fake_Phishing1349,0.00063638 Ether,39
0x51d3ce5237b0aacb14ea4ddd1093b10afc69d40a,Fake_Phishing135,0 Ether,19
0x927748d724f1d163540d95ae83aa9e8bcde767d9,Fake_Phishing1350,0 Ether,2
0xe8f3d069db0d50e31181cf660f45b7976c0fbc5f,Fake_Phishing1351,0 Ether,94
0xf8abBDc8578B940b82906a2E8da893B164D4FA59,Fake_Phishing1352,0.00306157 Ether,2
0xb51734e8a270c2E7B31C6DD692BbE480353a985B,Fake_Phishing1353,0 Ether,6
0xd8a054e24dca6ab7327556262bd186902095b893,Fake_Phishing1354,0 Ether,52
0x1f85ad342846fa0A93cCC2Ceb542fc087e3e2912,Fake_Phishing1355,0.000727 Ether,25
0x962b55decacd69b74d83a1738b1e42c1e834a029,Fake_Phishing1356,0.00055748 Ether,25
0x159fAC9F7D1559833b05Ca4f01FE956DdF978Daa,Fake_Phishing1357,0 Ether,0
0xf48483A7013aeC550D47d480d91E7f6769F517AE,Fake_Phishing1358,0 Ether,0
0xfC38463413b3611C224cFEF15493de955672D4AA,Fake_Phishing1359,0.11894547 Ether,73
0x110d246eace2bb15a065db0d351b352dfc048b85,Fake_Phishing136,0 Ether,3
0xbdf4886524751d21ecd80aeaff429651f9491bcc,Fake_Phishing1360,0.000139 Ether,18
0xA213344262535D3EA5EFeAA7f7Cf74e792dA6258,Fake_Phishing1361,0.000139 Ether,3
0x1ee6B25a0E3F855a10916766dF3A056E924e5DCE,Fake_Phishing1362,0.04536573 Ether,261
0xf4D5819ac50F1e5396A5Ce92a857829585bECC99,Fake_Phishing1363,0 Ether,40
0x455aeef956d303dd97c54d15b11af7d7be9b1e0c,Fake_Phishing1364,0 Ether,0
0xb1a07895ba97652fd9f0aa7b086787afc3ba0c68,Fake_Phishing1365,0 Ether,0
0x82aA927292F51046c309e79f2a272bad474cDd7A,Fake_Phishing1367,0 Ether,12
0x9aEe620A4D7dF8E0056Fb2896528D0C63819390f,Fake_Phishing1368,0 Ether,4
0x723301720E10b1D24860F991D7615C6f219C6Cc9,Fake_Phishing1369,0.04630332 Ether,37
0xeb0c7fb7dfa3677b811a9c2c17f70598be706136,Fake_Phishing137,0 Ether,2
0x4e790c545478029d20816a7212c46adde058d63e,Fake_Phishing1370,0 Ether,27
0xF5289352f62Ab27a4369780572C4799f58CA3563,Fake_Phishing1371,0 Ether,1
0x5Dfe4376E321227801dc46EDdA4eeFdd47bD18e3,Fake_Phishing1372,0 Ether,2
0x587808a349C5CBeC96D75B234C4FEd38AC4D5c8C,Fake_Phishing1373,0 Ether,0
0xA46e49C298AcbdC40067b453C7469182aE69890A,Fake_Phishing1374,0 Ether,23
0x1a8f8122fa84c664ac105607eab99b2e5ae7c11c,Fake_Phishing1375,0.0016469 Ether,26
0x96435270799dD4d9EbB1d6EF007e61f2EfADfe8e,Fake_Phishing1376,0 Ether,2
0x0297a3211d69a1a268591e1Ff6f570699cCC50CA,Fake_Phishing1377,0 Ether,16
0xf02ed2e4045e024d04e032e9f609d41795a69c1d,Fake_Phishing1378,0.005517 Ether,15
0x67dfa651e7aba5ef524920d2d69302ca204be633,Fake_Phishing1379,0 Ether,20
0x1c2a263bed6d2b7c6962884c06d2beda9c737a16,Fake_Phishing138,0 Ether,24
0xcdc4fca67ecb386458d4ba8a4fb8b726d2af5ce6,Fake_Phishing1380,0.00042 Ether,10
0x13403162ef6cf6219441667ae22892c997262611,Fake_Phishing1381,0 Ether,0
0xb467ca6b266edfec39441e82c7dd3b2021da4846,Fake_Phishing1382,0.00007114 Ether,6
0x3171b40d92195d65a406f947daf0d5354a138fb3,Fake_Phishing1383,0 Ether,6
0x8ad3f1d1620176a1d7e1cd76c18a60a514fed346,Fake_Phishing1384,0.0000529 Ether,8
0x412552139852d3310e58858803a97bfacf0c86f9,Fake_Phishing1385,0 Ether,0
0xed51c3c2fb6e6965aed7beec167b0596dc36116d,Fake_Phishing1386,0 Ether,4
0xabbd5f7d4de3c91706c73fd7d09b9ec3ed9ca697,Fake_Phishing1387,0 Ether,0
0xe349b26753eca84a2858901d414c612c8c8e20f9,Fake_Phishing1388,0 Ether,35
0xe4fc4c3889b5442391acad627673f4ef7efe7b97,Fake_Phishing1389,0 Ether,5
0x82dab2b5f2416cc61176c1e03bfd4afff52dcdc1,Fake_Phishing139,0 Ether,18
0x92d43d2f55e077d1bebc6e348a9f4ff64fd4f21a,Fake_Phishing1390,0 Ether,0
0x0e2fa227599b1701ceeecfbf0c92d8d23b2f493e,Fake_Phishing1391,0 Ether,0
0x916d37534f95f30c35a60a58150f48c2d0ff4be2,Fake_Phishing1392,4.50004196 Ether,6
0x35647d709bcd5b451f8c62228876975e8d31f85b,Fake_Phishing1393,0 Ether,4
0x0a10c493bc6f7faecca5be1e82d7fd7fb3774049,Fake_Phishing1394,0 Ether,30
0x8d305fd29aebd6e0562de9321d55e7f0e6fbacad,Fake_Phishing1395,0 Ether,27
0x5c0133dc7e8811b3faddd1016d0800dbf5bec2d8,Fake_Phishing1396,0 Ether,0
0x96ae446782c99e952f17626826c83bfdce53fae7,Fake_Phishing1397,0 Ether,41
0x2271a88623266069352196363c1e54f61c5141e1,Fake_Phishing1398,0 Ether,4
0xbf863b57322a1e634388946f942306393a5d4c69,Fake_Phishing1399,0 Ether,3
0x858457daA7e087ad74cDeeCEAb8419079bC2cA03,Fake_Phishing14,0.05647398 Ether,220
0x2c849c6EB45E44526b1485364B25816B0560D9A9,Fake_Phishing140,0 Ether,0
0xacf90f51d960bd6038e8a2ee7eba13cf714cffbf,Fake_Phishing1400,0 Ether,11
0xc2605dc15d3ece4ea7a160c615fbb229c88efca7,Fake_Phishing1401,0 Ether,10
0x6442dc8bcb92fcd556c78d91f551cdaad62654f4,Fake_Phishing1402,0 Ether,2
0xd0e45dceb9b9a3ab8bd59a989cbdbc03d1507afd,Fake_Phishing1403,0 Ether,3
0x3e53a430c39896daf1b241828e3b5e8d526503fa,Fake_Phishing1404,0 Ether,25
0x80b501e799ff901b649990cd595659c4aed28493,Fake_Phishing1405,0 Ether,0
0xac2530772075b7576a7b27390e348fadf3345c29,Fake_Phishing1406,0 Ether,30
0x50a9a8c8ce2bb0ea10f4d4a586ac2d77257b8247,Fake_Phishing1407,0 Ether,5
0xa78959e1568448a3cf866968872431e710458552,Fake_Phishing1408,0 Ether,0
0xf2db2f7aec4e32fe10a8352e1e02d099a194f7a7,Fake_Phishing1409,0 Ether,0
0x5Bc947356B9a75FdCB92f3eB550682941AcA376B,Fake_Phishing141,0 Ether,504
0x06091b32533835265bfa6ef8b32b04747ba77bb2,Fake_Phishing1410,0.00167615 Ether,20
0x0e42f55da7ade5673130e23232cec6094d34087c,Fake_Phishing1411,0 Ether,2
0xbec9410b01671bb6521996b141bb95ebff87cb31,Fake_Phishing1412,0 Ether,0
0x8AcaCabed9eB9170E72C840e4E21F1FE67F8bfcA,Fake_Phishing1413,0.00043943 Ether,35
0x1Bd0ef3c9D58aA722EF220c134c8653dd7E6172e,Fake_Phishing1414,0 Ether,3
0x91af8014a7f74ab1cf1eedb0aa96f58dced95f38,Fake_Phishing1415,0.00487752 Ether,99
0x27F897EBeeD82240734489D52AA7e39a8cA257E9,Fake_Phishing1416,0 Ether,25
0x9d032989F82c0e40202AE5Abd844Ff68181544D2,Fake_Phishing1417,0 Ether,28
0x3784F969862189529bBc198735A46fDeD1bC06D3,Fake_Phishing1418,0 Ether,10
0x17C5925acfd3fb1C5f5A7C38F28CEc5C38682721,Fake_Phishing1419,0 Ether,21
0x2eaa87226e56254e355eeb320e657786a2b40599,Fake_Phishing142,0 Ether,255
0xC53D29c7c2B29E095e8E44DA9E2D08Bdb80d0797,Fake_Phishing1420,0.00004947 Ether,277
0x77c955a2cb5bccaf0654d78a3ffcd8bd6cb0c2b8,Fake_Phishing1421,0 Ether,8
0x607c78AeAaBADb84AdC3298fb3077fc75429e8bD,Fake_Phishing1422,0 Ether,0
0xb9b848702a47ae78a70d18c45e552ab1637b5908,Fake_Phishing1423,0 Ether,29
0x32ea6b24675349edb6df2896457819289aad180e,Fake_Phishing1424,0.00674461 Ether,35
0x52Bdb97E587a35d5e54b01344168D41783120310,Fake_Phishing1425,0 Ether,0
0x1abc65765fd0df7d997635ebe3027384bcf7923e,Fake_Phishing1426,0 Ether,19
0x28A6D6E41fcCA5b003f22ceBa48Aa689325Dd62B,Fake_Phishing1427,0.00002705 Ether,28
0x2E6Ace64e85572eeDAaD739c3172EcE853153C73,Fake_Phishing1428,0 Ether,0
0x32F5891Eb94e7a1eBb06aDd32AcddAC95774316b,Fake_Phishing1429,0 Ether,0
0x1095775428aab47a4f922503d69cc8ec889995c6,Fake_Phishing143,0.002874 Ether,5
0x0a796062214cf4fc232dd8538a19035ac79a595c,Fake_Phishing1430,0.00390781 Ether,82
0xdf9191889649c442836ef55de5036a7b694115b6,Fake_Phishing1431,"11,371.00187418 Ether",39
0x915643b41D24559D8ee4c592dF5a98B8aa8a89e2,Fake_Phishing1433,0.00032 Ether,2
0x0dadCEfc4F08007D1e51A25cd448Ef86120DB9B4,Fake_Phishing1434,0 Ether,15
0x6a9c2ec4f4888d7338fc1b28584aaafeb01e6db3,Fake_Phishing1435,0 Ether,6
0x89ee24b151e287bdcbaee472de7f7dc097e95f1f,Fake_Phishing1436,0 Ether,0
0x28A760ee38C302c8a67742f98A3490dd1D65a38E,Fake_Phishing1437,0 Ether,29
0x42E0a4818fF863E8d73187279aDfC17b0495f2cF,Fake_Phishing1438,0 Ether,0
0x44b4e9556db513df11ec90ae008a4e84680a1da1,Fake_Phishing1439,0 Ether,2
0x75f39ce7fc5d94361437d103a3334ffae6c0b2e5,Fake_Phishing144,0 Ether,2
0x3E657631fD02A3fDc565C97AA75FF4a1f7F1ad42,Fake_Phishing1440,0 Ether,2
0x6b2fc9d801dd33dcee1adaa9c858cd07befe1cda,Fake_Phishing1441,0 Ether,3
0x7FA0EcbD6a4531E431b24814Da71B9a483F85fF4,Fake_Phishing1442,0 Ether,4
0x324b38A61Fe8aAb275780d822f639d60BE6Caf93,Fake_Phishing1443,0 Ether,0
0xbca6294a6c80ee0f20173547b8d85d4948a0cb39,Fake_Phishing1444,0.00091549 Ether,45
0xed3b61249bf08abd799e82075304e660bce1d68e,Fake_Phishing1445,0 Ether,3
0x1883e2b785e75e1bd2f1ca62e2dc424fe092fa09,Fake_Phishing1446,0 Ether,2
0x34c99a666a9e5f95b7076cdc92113174e4b351c5,Fake_Phishing1447,0 Ether,6
0x5188d13bdd9D7Ac30324a569E2cE42488374738e,Fake_Phishing1448,13.95338786 Ether,11
0x3963C374e0E71018dBA76814c13fdd5458d55898,Fake_Phishing1449,0.00358289 Ether,4
0x34a7d1d88df5dc079aea794e10862add93ab1292,Fake_Phishing145,0 Ether,2
0x77c6c714798d6D76D18b4BB3AccB24BFE849EA31,Fake_Phishing1450,0 Ether,0
0x22E6E63da95C5ed88Bd2658b68C57Ed4065Ebe59,Fake_Phishing1451,0.00035391 Ether,10
0xb2aaf13e786a13fbad0e4e7484e642f66c104caa,Fake_Phishing1452,0.00001 Ether,2
0xA6f2814C0020c38882e82D9bFde7B485a7297a1D,Fake_Phishing1453,0.00003876 Ether,18
0x64C383774E2d88F4CA64A64df9f2E24B5d86ebEA,Fake_Phishing1454,0 Ether,4
0x435ABF34Fc401134B9DB1A1858984aaD81ECD021,Fake_Phishing1455,85.88997867 Ether,11
0xDfD59DE0636c1d4c68dc86061859B8F90Fe8357A,Fake_Phishing1456,0 Ether,0
0x604da69d33a0df6414c30270434ba4e0e95d8cf6,Fake_Phishing1457,0.00905346 Ether,286
0x08b8126824b9c469e4ddaec3ed725c737579f02e,Fake_Phishing1458,0.00618714 Ether,11
0xa61a87497e6553e3b1cf66c8b02fa392a0eff1e3,Fake_Phishing1459,0 Ether,15
0x4ad59aeff83ccc2a76ddfe324410c793d5a8e171,Fake_Phishing146,0 Ether,6
0x8E1eD10102787D73C0E0C6A75cd27217Cd6FFA56,Fake_Phishing1460,0 Ether,11
0x5c397B5c7DaF4DBD5B190158c371349E8e201a58,Fake_Phishing1461,0 Ether,9
0x5057c61a222D8f29a7DCB69b5CDDf9277363F783,Fake_Phishing1462,0.18901711 Ether,103
0x42265e06267D5857CE0d28094A122f453EE66d37,Fake_Phishing1463,0 Ether,5
0xf1cE19363C7C81d2093C9a8066c8d8F1d4605158,Fake_Phishing1464,0 Ether,4
0x8b9310E47cd2d4AAd77735a3218D9420CB152709,Fake_Phishing1465,0 Ether,85
0x44525c8dd44b9d470937cc9e7a0275eb14c7b01d,Fake_Phishing1466,0 Ether,82
0x33bcCCB20Da8D1f1c95ec723111Ba7CA8a70ebf1,Fake_Phishing1467,0.00092105 Ether,6
0x0db49185AaE1f8F4b95EBD5323C1fa3822d4FDe8,Fake_Phishing1468,39.64142832 Ether,17
0xda16d90f207b3aab70eb5aec84ecd1a87912b825,Fake_Phishing1469,0 Ether,8
0xe40620cd028b53244cdbabcb36dd1a347243872a,Fake_Phishing147,0 Ether,13
0x057F2f1426881b55c5FB107ff21282EA92fD59d6,Fake_Phishing1470,0 Ether,0
0xC2D1f55ae3A930d4FC6222691Ef3a2Ef9dbEF1f8,Fake_Phishing1471,0.00200849 Ether,141
0x679a8cf6e181ebbcd9d14d0bd9595d8cfb79ecdf,Fake_Phishing1472,0 Ether,73
0x257890939f7c0b758897f7bd49a590b7190043e0,Fake_Phishing1473,0 Ether,15
0xba8a5cf96d605b630025e3e2c8bd177391e32122,Fake_Phishing1474,0 Ether,24
0x46cbc3c3710dc4a632842e155f18f30d4ab38aac,Fake_Phishing1475,0.00003762 Ether,16
0x45c3ef2bc2719586cd92766b3895868d3ee9ef92,Fake_Phishing1476,0 Ether,3
0x83d7cb758c30d067e99e9f52f9e4f987101ab888,Fake_Phishing1477,0.00000001 Ether,9
0xf1a4b668d15f0e66543e9f1f795cc2b0f97e3ef2,Fake_Phishing1478,0 Ether,16
